Datacenter, Cluster,Primary,Secondary, Access IP,Virtual Server Name,Virtual Server IP, Virtual Server Port, VIP Status, VIP Enable Status, Pool Name, Pool Status,LB Method, Monitor Name, Node IP, Node Port, Node Enabled State, Node Status, iRules
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,lrp-perf-vip-ssl.vmware.com,10.16.41.143,443,RED,ENABLED,lrp-perf-pool,RED,ROUND ROBIN,lbweb,10.16.41.139,80,DOWN,ENABLED,my-vmware-redirect
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,lrp-perf-vip-ssl.vmware.com,10.16.41.143,443,RED,ENABLED,lrp-perf-pool,RED,ROUND ROBIN,lbweb,10.16.41.140,80,DOWN,ENABLED,my-vmware-redirect
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,lrp-perf-vip.vmware.com,10.16.41.143,80,RED,ENABLED,lrp-perf-pool,RED,ROUND ROBIN,lbweb,10.16.41.139,80,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,lrp-perf-vip.vmware.com,10.16.41.143,80,RED,ENABLED,lrp-perf-pool,RED,ROUND ROBIN,lbweb,10.16.41.140,80,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,odi-qa-agent-vip,10.16.21.225,29999,RED,ENABLED,odi-qa-agent-pool,RED,ROUND ROBIN,tcp,10.16.21.201,20910,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,odi-qa-agent-vip,10.16.21.225,29999,RED,ENABLED,odi-qa-agent-pool,RED,ROUND ROBIN,tcp,10.16.21.201,20920,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,odi-qa-agent-vip,10.16.21.225,29999,RED,ENABLED,odi-qa-agent-pool,RED,ROUND ROBIN,tcp,10.16.21.202,20920,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,ora-pref-osb-8011-vip,10.16.41.44,8011,RED,ENABLED,ora-pref-osb-8011-pool,RED,ROUND ROBIN,http_custom,10.16.41.48,8011,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,ora-pref-osb-8011-vip,10.16.41.44,8011,RED,ENABLED,ora-pref-osb-8011-pool,RED,ROUND ROBIN,http_custom,10.16.41.49,8011,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,ora-pref-osb-vip,10.16.41.44,7777,RED,DISABLED,ora-pref-osb-pool,RED,ROUND ROBIN,http_custom,10.16.41.22,7777,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,ora-pref-osb-vip,10.16.41.44,7777,RED,DISABLED,ora-pref-osb-pool,RED,ROUND ROBIN,http_custom,10.16.41.23,7777,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,partnerroadmap-stage-ssl-vip,10.16.67.56,443,RED,DISABLED,vmshare-stage-ssl-pool,RED,ROUND ROBIN,https,10.16.40.13,443,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,partnerroadmap-stage-ssl-vip,10.16.67.56,443,RED,DISABLED,vmshare-stage-ssl-pool,RED,ROUND ROBIN,https,10.16.40.109,443,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,partnerroadmap-stage-ssl-vip,10.16.67.56,443,RED,DISABLED,vmshare-stage-ssl-pool,RED,ROUND ROBIN,https,10.16.40.110,443,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,partnerroadmap-stage-ssl-vip,10.16.67.56,443,RED,DISABLED,vmshare-stage-ssl-pool,RED,ROUND ROBIN,https,10.16.41.99,443,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,partnerroadmap-vip,10.16.67.81,443,RED,DISABLED,vmportal3-web-ssl-pool,RED,ROUND ROBIN,https,10.16.67.59,443,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,partnerroadmap-vip,10.16.67.81,443,RED,DISABLED,vmportal3-web-ssl-pool,RED,ROUND ROBIN,https,10.16.67.75,443,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,partnerroadmap-vip,10.16.67.81,443,RED,DISABLED,vmportal3-web-ssl-pool,RED,ROUND ROBIN,https,10.16.67.76,443,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,pchmgmt-perf-web-vip,10.16.40.222,80,RED,ENABLED,pchmgmt-perf-web-vip,RED,ROUND ROBIN,pchmgmt-perf-web-mon,10.16.40.145,80,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,pchmgmt-perf-web-vip,10.16.40.222,80,RED,ENABLED,pchmgmt-perf-web-vip,RED,ROUND ROBIN,pchmgmt-perf-web-mon,10.16.40.146,80,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,people-stage-ssl-vip,10.16.40.241,443,RED,DISABLED,vmweb-test-web-1-pool,RED,LEAST CONNECTION_MEMBER,vmweb-test-web-1-monitor,10.16.40.165,80,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,perf-s3p3-vip,10.16.40.99,7005,RED,DISABLED,portal-perf-s3p3-pool,RED,LEAST CONNECTION_NODE_ADDRESS,http_custom,10.16.40.93,7005,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,perf-s3p3-vip,10.16.40.99,7005,RED,DISABLED,portal-perf-s3p3-pool,RED,LEAST CONNECTION_NODE_ADDRESS,http_custom,10.16.40.94,7005,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,perfsoax.vmware.com,10.16.41.173,7777,RED,ENABLED,perfsoax-pool,RED,ROUND ROBIN,http_custom,10.16.41.170,7777,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,perfsoax.vmware.com,10.16.41.173,7777,RED,ENABLED,perfsoax-pool,RED,ROUND ROBIN,http_custom,10.16.41.171,7777,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,phnx-portal-dev2-ssl-vip,10.16.21.222,443,RED,DISABLED,phnx-portal-dev2-pool,RED,ROUND ROBIN,tcp,10.16.20.232,80,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,phnx-portal-dev2-vip,10.16.21.222,80,RED,DISABLED,phnx-portal-dev2-pool,RED,ROUND ROBIN,tcp,10.16.20.232,80,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,portal-dev2-sca-vip,10.16.41.83,8171,RED,DISABLED,portal-dev2-sca-pool,RED,ROUND ROBIN,tcp,10.16.41.59,8171,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,portal-dev2-sca-vip,10.16.41.83,8171,RED,DISABLED,portal-dev2-sca-pool,RED,ROUND ROBIN,tcp,10.16.41.60,8171,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,portal-perf-licn-vip,10.16.40.134,7007,RED,DISABLED,portal-perf-licn-pool,RED,ROUND ROBIN,http1.0,10.16.40.124,7007,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,portal-perf-licn-vip,10.16.40.134,7007,RED,DISABLED,portal-perf-licn-pool,RED,ROUND ROBIN,http1.0,10.16.40.125,7007,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,portal-perf-sca-vip,10.16.41.79,8171,RED,ENABLED,portal-perf-sca-pool,RED,ROUND ROBIN,http_custom,10.16.41.25,8171,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,portal-perf-sca-vip,10.16.41.79,8171,RED,ENABLED,portal-perf-sca-pool,RED,ROUND ROBIN,http_custom,10.16.41.26,8171,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,portal-vmwperf-web-ssl-vip,10.16.21.133,443,RED,ENABLED,portal-vmwperf-web-pool,RED,LEAST CONNECTION_MEMBER,http_custom,10.16.20.209,80,DOWN,ENABLED,insert-X-Forwarded-Proto-https  portal-vmwperf-upgrade  vmwperf-patchportal-redirect
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,portal-vmwperf-web-vip,10.16.21.133,80,RED,ENABLED,portal-vmwperf-web-pool,RED,LEAST CONNECTION_MEMBER,http_custom,10.16.20.209,80,DOWN,ENABLED,my-perf-http-https  portal-vmwperf-upgrade  vmwperf-http-to-https-redirect  vmwperf-patchportal-redirect
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-dev-lr1-vip,10.16.41.119,8001,RED,ENABLED,s2-dev-lrp-8001-pool,RED,ROUND ROBIN,http_custom,10.16.41.104,8001,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-dev-lr1-vip,10.16.41.119,8001,RED,ENABLED,s2-dev-lrp-8001-pool,RED,ROUND ROBIN,http_custom,10.16.41.105,8001,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-dev-lr2-vip,10.16.41.120,8011,RED,DISABLED,s2-dev-lrp-8011-pool,RED,ROUND ROBIN,s2-dev2-lr-monitor,10.16.41.104,8011,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-dev-lr2-vip,10.16.41.120,8011,RED,DISABLED,s2-dev-lrp-8011-pool,RED,ROUND ROBIN,s2-dev2-lr-monitor,10.16.41.105,8011,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-dev2-lr1-vip.vmware.com,10.16.41.141,8001,RED,ENABLED,s2-dev2-lr1-pool,RED,ROUND ROBIN,s2-dev2-lr-monitor,10.16.41.154,8001,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-dev2-lr1-vip.vmware.com,10.16.41.141,8001,RED,ENABLED,s2-dev2-lr1-pool,RED,ROUND ROBIN,s2-dev2-lr-monitor,10.16.41.155,8001,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-dev2-lr3-vip,10.16.41.176,8001,RED,ENABLED,s2-dev2-lr3-pool,RED,ROUND ROBIN,s2-dev2-lr-monitor,10.16.41.178,8001,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-dev2-lr3-vip,10.16.41.176,8001,RED,ENABLED,s2-dev2-lr3-pool,RED,ROUND ROBIN,s2-dev2-lr-monitor,10.16.41.178,8011,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-accessws-vip,10.16.41.108,8231,RED,DISABLED,s2-perf-accessws-pool,RED,ROUND ROBIN,tcp,10.16.41.101,8231,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-accessws-vip,10.16.41.108,8231,RED,DISABLED,s2-perf-accessws-pool,RED,ROUND ROBIN,tcp,10.16.41.107,8231,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-lr1-vip.vmware.com,10.16.41.160,8001,RED,ENABLED,s2-perf-lr1-pool,RED,ROUND ROBIN,s2-dev2-lr-monitor,10.16.41.156,8001,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-lr1-vip.vmware.com,10.16.41.160,8001,RED,ENABLED,s2-perf-lr1-pool,RED,ROUND ROBIN,s2-dev2-lr-monitor,10.16.41.157,8001,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-lr2-vip.vmware.com,10.16.41.161,8011,RED,ENABLED,s2-perf-lr2-pool,RED,ROUND ROBIN,s2-dev2-lr-monitor,10.16.41.156,8011,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-lr2-vip.vmware.com,10.16.41.161,8011,RED,ENABLED,s2-perf-lr2-pool,RED,ROUND ROBIN,s2-dev2-lr-monitor,10.16.41.157,8011,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-lr3-vip.vmware.com,10.16.41.177,8001,RED,ENABLED,s2-perf-lr3-pool,RED,ROUND ROBIN,s2-dev2-lr-monitor,10.16.41.179,8001,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-lr3-vip.vmware.com,10.16.41.177,8001,RED,ENABLED,s2-perf-lr3-pool,RED,ROUND ROBIN,s2-dev2-lr-monitor,10.16.41.179,8011,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-tcs1-vip,10.16.41.109,8111,RED,ENABLED,s2-perf-tcs-8111-pool,RED,ROUND ROBIN,tcp,10.16.41.25,8111,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-tcs1-vip,10.16.41.109,8111,RED,ENABLED,s2-perf-tcs-8111-pool,RED,ROUND ROBIN,tcp,10.16.41.26,8111,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-tcs2-vip,10.16.41.110,8211,RED,ENABLED,s2-perf-tcs-8211-pool,RED,ROUND ROBIN,http_custom,10.16.41.25,8211,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-tcs2-vip,10.16.41.110,8211,RED,ENABLED,s2-perf-tcs-8211-pool,RED,ROUND ROBIN,http_custom,10.16.41.26,8211,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-tcs3-vip,10.16.41.111,8311,RED,ENABLED,s2-perf-tcs-8311-pool,RED,ROUND ROBIN,http_custom,10.16.41.25,8311,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-tcs3-vip,10.16.41.111,8311,RED,ENABLED,s2-perf-tcs-8311-pool,RED,ROUND ROBIN,http_custom,10.16.41.26,8311,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-tcs4-vip,10.16.41.112,8411,RED,ENABLED,s2-perf-tcs-8411-pool,RED,ROUND ROBIN,http_custom,10.16.41.25,8411,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-tcs4-vip,10.16.41.112,8411,RED,ENABLED,s2-perf-tcs-8411-pool,RED,ROUND ROBIN,http_custom,10.16.41.26,8411,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-tcs5-vip,10.16.41.113,8511,RED,ENABLED,s2-perf-tcs-8511-pool,RED,ROUND ROBIN,http_custom,10.16.41.102,8511,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-tcs5-vip,10.16.41.113,8511,RED,ENABLED,s2-perf-tcs-8511-pool,RED,ROUND ROBIN,http_custom,10.16.41.103,8511,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-tcs6-vip,10.16.41.114,8611,RED,ENABLED,s2-perf-tcs-8611-pool,RED,ROUND ROBIN,http_custom,10.16.41.102,8611,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-tcs6-vip,10.16.41.114,8611,RED,ENABLED,s2-perf-tcs-8611-pool,RED,ROUND ROBIN,http_custom,10.16.41.103,8611,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-tcs7-vip,10.16.41.115,8711,RED,ENABLED,s2-perf-tcs-8711-pool,RED,ROUND ROBIN,http_custom,10.16.41.102,8711,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-tcs7-vip,10.16.41.115,8711,RED,ENABLED,s2-perf-tcs-8711-pool,RED,ROUND ROBIN,http_custom,10.16.41.103,8711,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-tcs8-vip,10.16.41.116,8811,RED,ENABLED,s2-perf-tcs-8811-pool,RED,ROUND ROBIN,http_custom,10.16.41.102,8811,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-tcs8-vip,10.16.41.116,8811,RED,ENABLED,s2-perf-tcs-8811-pool,RED,ROUND ROBIN,http_custom,10.16.41.103,8811,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-wcm-vip.vmware.com,10.16.41.132,8251,RED,ENABLED,s2-perf-wcm-pool,RED,ROUND ROBIN,http_custom,10.16.41.122,80,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-wcm-vip.vmware.com,10.16.41.132,8251,RED,ENABLED,s2-perf-wcm-pool,RED,ROUND ROBIN,http_custom,10.16.41.123,80,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-websvc1-vip,10.16.41.117,8181,RED,ENABLED,s2-perf-websvc-8181-pool,RED,ROUND ROBIN,http_custom,10.16.41.101,8181,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-websvc1-vip,10.16.41.117,8181,RED,ENABLED,s2-perf-websvc-8181-pool,RED,ROUND ROBIN,http_custom,10.16.41.107,8181,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-websvc2-vip,10.16.41.118,8281,RED,ENABLED,s2-perf-websvc-8281-pool,RED,ROUND ROBIN,http_custom,10.16.41.101,8281,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-websvc2-vip,10.16.41.118,8281,RED,ENABLED,s2-perf-websvc-8281-pool,RED,ROUND ROBIN,http_custom,10.16.41.107,8281,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-websvc3-vip.vmware.com,10.16.41.174,8381,RED,ENABLED,s2-perf-websvc3-pool,RED,ROUND ROBIN,http_custom,10.16.41.101,8381,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-perf-websvc3-vip.vmware.com,10.16.41.174,8381,RED,ENABLED,s2-perf-websvc3-pool,RED,ROUND ROBIN,http_custom,10.16.41.107,8381,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,vmworld-dev-ssl-vip-1,10.16.41.217,443,RED,ENABLED,vmworld-dev-pool,RED,ROUND ROBIN,http1.0,10.16.40.161,80,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-tcs1-vip.vmware.com,10.16.41.144,8111,RED,ENABLED,s2-test-tcs1-pool,RED,ROUND ROBIN,http_custom,10.16.41.71,8111,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-tcs1-vip.vmware.com,10.16.41.144,8111,RED,ENABLED,s2-test-tcs1-pool,RED,ROUND ROBIN,http_custom,10.16.41.72,8111,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-tcs2-vip.vmware.com,10.16.41.145,8211,RED,ENABLED,s2-test-tcs2-pool,RED,ROUND ROBIN,http_custom,10.16.41.71,8211,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-tcs2-vip.vmware.com,10.16.41.145,8211,RED,ENABLED,s2-test-tcs2-pool,RED,ROUND ROBIN,http_custom,10.16.41.72,8211,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-tcs3-vip.vmware.com,10.16.41.146,8311,RED,ENABLED,s2-test-tcs3-pool,RED,ROUND ROBIN,http_custom,10.16.41.71,8311,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-tcs3-vip.vmware.com,10.16.41.146,8311,RED,ENABLED,s2-test-tcs3-pool,RED,ROUND ROBIN,http_custom,10.16.41.72,8311,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-tcs4-vip.vmware.com,10.16.41.147,8411,RED,ENABLED,s2-test-tcs4-pool,RED,ROUND ROBIN,http_custom,10.16.41.71,8411,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-tcs4-vip.vmware.com,10.16.41.147,8411,RED,ENABLED,s2-test-tcs4-pool,RED,ROUND ROBIN,http_custom,10.16.41.72,8411,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-tcs5-vip.vmware.com,10.16.41.148,8511,RED,ENABLED,s2-test-tcs5-pool,RED,ROUND ROBIN,http_custom,10.16.41.128,8511,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-tcs5-vip.vmware.com,10.16.41.148,8511,RED,ENABLED,s2-test-tcs5-pool,RED,ROUND ROBIN,http_custom,10.16.41.129,8511,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-tcs6-vip.vmware.com,10.16.41.149,8611,RED,ENABLED,s2-test-tcs6-pool,RED,ROUND ROBIN,http_custom,10.16.41.128,8611,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-tcs6-vip.vmware.com,10.16.41.149,8611,RED,ENABLED,s2-test-tcs6-pool,RED,ROUND ROBIN,http_custom,10.16.41.129,8611,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-tcs7-vip.vmware.com,10.16.41.150,8711,RED,ENABLED,s2-test-tcs7-pool,RED,ROUND ROBIN,http_custom,10.16.41.128,8711,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-tcs7-vip.vmware.com,10.16.41.150,8711,RED,ENABLED,s2-test-tcs7-pool,RED,ROUND ROBIN,http_custom,10.16.41.129,8711,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-tcs8-vip.vmware.com,10.16.41.151,8811,RED,ENABLED,s2-test-tcs8-pool,RED,ROUND ROBIN,http_custom,10.16.41.128,8811,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-tcs8-vip.vmware.com,10.16.41.151,8811,RED,ENABLED,s2-test-tcs8-pool,RED,ROUND ROBIN,http_custom,10.16.41.129,8811,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-websvc1-vip.vmware.com,10.16.41.152,8181,RED,ENABLED,s2-test-websvc1-pool,RED,ROUND ROBIN,http_custom,10.16.41.124,8181,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-websvc1-vip.vmware.com,10.16.41.152,8181,RED,ENABLED,s2-test-websvc1-pool,RED,ROUND ROBIN,http_custom,10.16.41.125,8181,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-websvc2-vip.vmware.com,10.16.41.153,8281,RED,ENABLED,s2-test-websvc2-pool,RED,ROUND ROBIN,http_custom,10.16.41.124,8281,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-websvc2-vip.vmware.com,10.16.41.153,8281,RED,ENABLED,s2-test-websvc2-pool,RED,ROUND ROBIN,http_custom,10.16.41.125,8281,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-websvc3-vip.vmware.com,10.16.40.44,8381,RED,ENABLED,s2-test-websvc3-pool,RED,ROUND ROBIN,http_custom,10.16.41.124,8381,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,s2-test-websvc3-vip.vmware.com,10.16.40.44,8381,RED,ENABLED,s2-test-websvc3-pool,RED,ROUND ROBIN,http_custom,10.16.41.125,8381,DOWN,ENABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,soa-ext-vip,10.16.20.109,80,RED,DISABLED,soa-pool,RED,ROUND ROBIN,tcp,10.16.20.96,7777,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,soa-ext-vip,10.16.20.109,80,RED,DISABLED,soa-pool,RED,ROUND ROBIN,tcp,10.16.20.97,7777,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,soa-int-vip,10.16.20.109,7777,RED,DISABLED,soa-pool,RED,ROUND ROBIN,tcp,10.16.20.96,7777,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,soa-int-vip,10.16.20.109,7777,RED,DISABLED,soa-pool,RED,ROUND ROBIN,tcp,10.16.20.97,7777,DOWN,DISABLED,
OSDC,osdc-non-prod-int-1,10.16.66.108,10.16.66.109,10.16.66.108,source-ssl-vip,10.16.67.108,443,RED,DISABLED,vmportal3-web-ssl-pool,RED,ROUND ROBIN,https,10.16.67.59,443,DOWN,DISABLED,
